

0.0000000000   0.0000000000   0.0000000000
0.0000000000   0.8000000000   0.0980171403
0.0000000000   1.6000000000   0.1950903220
0.0000000000   2.4000000000   0.2902846773
0.0000000000   3.2000000000   0.3826834324
0.0000000000   4.0000000000   0.4713967368
0.0000000000   4.8000000000   0.5555702330
0.0000000000   5.6000000000   0.6343932842
0.0000000000   6.4000000000   0.7071067812
0.0000000000   7.2000000000   0.7730104534
0.0000000000   8.0000000000   0.8314696123
0.0000000000   8.8000000000   0.8819212643
0.0000000000   9.6000000000   0.9238795325
0.0000000000   10.4000000000   0.9569403357
0.0000000000   11.2000000000   0.9807852804
0.0000000000   12.0000000000   0.9951847267
0.0000000000   12.8000000000   1.0000000000
0.0000000000   13.6000000000   0.9951847267
0.0000000000   14.4000000000   0.9807852804
0.0000000000   15.2000000000   0.9569403357
0.0000000000   16.0000000000   0.9238795325
0.0000000000   16.8000000000   0.8819212643
0.0000000000   17.6000000000   0.8314696123
0.0000000000   18.4000000000   0.7730104534
0.0000000000   19.2000000000   0.7071067812
0.0000000000   20.0000000000   0.6343932842
0.0000000000   20.8000000000   0.5555702330
0.0000000000   21.6000000000   0.4713967368
0.0000000000   22.4000000000   0.3826834324
0.0000000000   23.2000000000   0.2902846773
0.0000000000   24.0000000000   0.1950903220
